class_0,class_1,text
0,1,bought one returned defective good reason
1,0,quick summation found
1,0,memory 40 gb staggering
1,0,may taken several years fill
1,0,problem using musicmatch software already computer load songs albums onto unit screen good easy read sound quality good going take tweakings settings try make great
0,1,software came tough load
0,1,got weird messages okd microsoft something like thought failed load loaded
0,1,top covered battery kept poping without much touch near bottom latch
0,1,good youre taking traveling
0,1,wasnt sure long would take would break
0,1,feel like quality construction wasnt sure long would last
1,0,decided save opted zen xtra disappointed
1,0,player intuitive outputs great sound quality
1,0,navigation easy found syncing files player computer vice versa easy
1,0,many complained software included opinion easy use effective
1,0,love player extremely happy decision
1,0,cannot recommend enough
0,1,recently bought nomad jukebox zen xtra didnt even get far charging battery
0,1,construction player cheesiest ever seen front panel refused clip correctly leaving noticeable gap panel base player
0,1,cant comment quality audio back store ripped single cd
0,1,im willing accept shoddy construction something paid 250 dollars
0,1,casing player bad cant image hardware good quality
0,1,dont pulled great price get pay theres reason model cheap
0,1,month warranty warning
0,1,like many reviewers really wanted like product
0,1,boy wrong
0,1,reading reviews looks though people really love device month two come hate
0,1,id paying attention would noticed month warranty
0,1,know better
0,1,300 device skimped headphone jack
0,1,reviews ive read sounds like wont end troubles
0,1,fully expect go bad way next months reviewers pointed construction pretty flimsy
1,0,lets talk software
0,1,subsequent behavior even worse
0,1,10 time cant find device attach pc
0,1,couple weeks got state could never find device matter often rebooted pc reset device reloaded drivers etc etc
0,1,creatives online support help
0,1,fact id rate among worst ive ever encountered
0,1,amazement even process errorprone
0,1,took several days attempts things finally worked havent clue
0,1,doesnt leave good feeling future stability
1,0,buy notmad software week ago found vast improvement
1,0,thats moot point
0,1,gut tells nomad long run best 40gb portable hard drive albeit one cant create folders worst expensive lesson companies never buy products audigy sound card find many ways equally frustrating
0,1,means trying save hundred dollars ill end spending twice
0,1,forewarned
0,1,would given star review first weeks depending mad felt crummy software
0,1,bad company
0,1,purchased jukebox got fried recharged asked 20usd look said would charge repaing damned thing
1,0,way ipod im happy man
1,0,also bought soundblaster card sold mac
0,1,within months stopped supporting new mac os
0,1,kind company
1,0,great value amp great sound carry entire collection
1,0,pros great sound 98db signaltonoise ratio beats ipods unspecified ratio good power output allow zen xtra drive large headphones well external speakers
1,0,sennheiser 497 headphones volume loud enough 12 max 20
1,0,player works well sony srsa 202 powered speakers
1,0,player user interface ui intuitive use allows easy navigation large small collection
1,0,nomad explorer winxp style interface works well transfer files back forth use nomad external although tech support website states primary intended purpose player player
1,0,nomad explorer provide functionality offered 3rd party programs like notmad
1,0,usb 20 means fast data transfers song sec
1,0,cheap userreplaceable battery 50 creative great advantage ipods battery costs 100 replace
1,0,chic look good build player comes compact form metal face plate
1,0,use primarily provided protective case although dropped feet desk accident well played outdoors 30 fahrenheit weather design continued work fine
1,0,dont always care gracenotes genre listings allows easy editing id3 tags
1,0,fast mediasource cd ripping takes 40 seconds cd pentium pc 24 ghz 1gb ram 52x drive
1,0,love audio sync allows oneclick synchronization player music collection computer
1,0,wakeup feature allows set player wake play selected music specified time
1,0,connected speakers nice musical alarm morning
1,0,10 multiple play modes tracks order album shuffle etc standard jukebox players worth noting zen xtra deficient matter
1,0,11 minimal pause songs less devices good achievement harddrive based player 12 big storage entire cd collection one small device 5717 songs 491 albums counting
1,0,music organization based id3 genre artist album etc
0,1,problem older downloaded music files missing incorrect id3 information
0,1,folders cannot created audio files
0,1,unnecessary id3 tags people like organize music folders like zen audio files allow subfolders rely id3 tags
0,1,workaround update id3 tags files mediasource hassle many music files
0,1,fm voice recording would nice extras
0,1,lack good accessories oversight creatives marketing
1,0,creative thirdparty powered speakers work great thirdparty wireless transmitters
1,0,dock unnecessary charger usb cable necessary
0,1,case occludes display screen closed
0,1,would liked able see playing without open case
0,1,experience got home first install creative mediasource figure transferred files player
0,1,required patience used winxp detecting player dragging dropping music files could flash player
0,1,already mediasource installed due owning creative audigy soundcard need reinstall supplied cd older version connector zen
0,1,also downloaded latest firmware upgrade software updates
1,0,recommendations buy extended coverage offered retailer device moving parts essentially portable harddrive
1,0,use files id3 tags problem cds ripped within last year
1,0,resources pros summary great sound good interface replaceable powerful battery good software wakeup sleep timers multiple play modes cons summary plug amp play relies id3 fm recording bottomline cant beat carrying 500cd collection wherever go
1,0,favorite play track rediscovering music
1,0,got 40gb jukebox zen xtra christmas
0,1,ive month headphone jack went
0,1,itll take 1015 business days decide form get
0,1,nothing hassle company
0,1,kind product goes within month
1,0,dont like ipod lovers denial
1,0,thing job
1,0,felt better one since shuffle feature im keen
1,0,replacement battery 50 compared ipods 150 cons thing dont like cover suck
0,1,kinda heavy kinda like walkman
0,1,overrides songs go put titles especially remixes
0,1,also feature automatically put song information isnt always accurate
0,1,discover later youre listening song wrong title causing rename everything
1,0,best jukebox mp3 player handsdown
1,0,bought 30gb zen xtra wellknown national electronics store soon saw advertising 21999 combination price storage size player features makes player best market
1,0,battery stays charged long time takes hours fully recharge via included ac adapter
1,0,connect player computer via usb open mediasource listen stored mp3s stream directly xtra
1,0,get mp3s hard drive save space enjoy massive music library
1,0,awesome feature
0,1,minor complaints even though music sorted via id3 tag player option search music contained folder unavailable
0,1,folder computer called mp3 slayer thrash metal stravinsky classical ice cube rap able play contents folder searching artists genres manually
0,1,zen xtra transfer files player folder name
1,0,big hassle many would think
0,1,unfilled id3 tags cause music potentially placed folder called unknown
0,1,would recommend using id3v2 tags stick id3v1
1,0,hard disk mp3 players
0,1,view life going pay x00 get device must near ideal ruggedly constructed fault proof good product support easy use software favor dont buy yet
0,1,ok paying x00 something used likely get better cost less future try determine device lesser evils
1,0,great design looks cool
0,1,hold button deactivate buttons avoid accidents however enough reviewers complained hold button easily broken device cant used
0,1,geeky nonapple type reviewers complain scrollwheel annoying resent forced applelike interface
1,0,ipod used external disk apparently stores files without problem
0,1,however music data apparently separated ipod reviewers complain white noise random feedback mode comes appointments contacts created ipod synchronization
0,1,synchronizing music among computers one seems issue research buying multiple computers want synchronized
1,0,reviews sound quality generally universally positive
0,1,reviews apples support generally poor seem address issues warranty covers short time delivery pickup item
0,1,seems like youre
0,1,ipod stop button new users mention ipod veterans call unnecessary 20th century
0,1,construction quality difficult item
1,0,zen detachable face plate allows battery replaced
0,1,added functionality battery replacement detracts build quality face plate prone popping
0,1,drop inches hard surface faceplate pops case
0,1,many reviewers say faceplate simply didnt fit well returned zen
0,1,feedback creatives product support universally poor limited zen applies companys products
0,1,scroll wheel finicky works time learning curve pressing right new users say 50 75 success rate find frustrating return device
0,1,creative software awkward difficult use plain doesnt load computers
0,1,enough people reported headphone jack doesnt work month using device believe creative inbuilt manufacturing quality control problem
0,1,zen doesnt support folders really storage device even third party software creates folders documents programs cant launched zen hard disk storage device best
1,0,reviews sound quality generally universally positive
0,1,zen stop button
1,0,veteran zen users explained stop thats want
0,1,rio karma feedback suffers sensitivity hard disk
0,1,seems like movement even small movement causes skipping playback even device freezing
1,0,karma gets consistently good reviews sound quality connectivity docking device rca output jacks ethernet jacks connectivity
0,1,perhaps smaller user base also lack accessories
1,0,like
0,1,complaint seems disk rotation slow leading longer delays functions playback even slow display menu
1,0,otherwise feedback seems good
0,1,comments reliability warranty repairs accessories
0,1,noone mentions whether stop button photos dont show one
0,1,none perfect
0,1,accept better devices new generations ones year two cost less
1,0,good little sure thing definitely costeffective ipod
0,1,low price comes lower quality
1,0,special friends creative gave thing good sound quality great features long battery life unbeatable price
0,1,catch built like piece crap
0,1,didnt abuse charged every day headphone jack sort fizzled
0,1,tried resetting tried every pair headphones house 10 pairs nothing worked
0,1,contacted customer service creative said product seems broken cannot help something effect
1,0,wow
1,0,want quality mp3 player splurge ipod
1,0,really need save buy thing amazon eventually gave full refund
1,0,bought rca mp3cd player im happy cheap worthwhile mp3 player coomes
0,1,software problem
1,0,bought player week like far
1,0,fourth mp3 player creative nomad jukebox2 rio chie one third player creative
0,1,heres something know considering buying one
0,1,friend ipod years battery messed
0,1,ipod play couple hours fully recharging
1,0,value comparing data storage price
1,0,size style appearance okayed least ugly
1,0,size small little bit bigger ipod
0,1,easy use lot reviews mentioned con software mediasource cannot work pc
0,1,tons reveiws reported problem
0,1,fact creative mp3 players software problem first place
1,0,however creative lab come new update fix software problems
0,1,crossing finger wish fix problem
1,0,ps mediasource provides similar functions ms mediaplay like cd ripping tagging music database managing music file transfering use ms mediaplayer musicmatch free downladed explorer computer grab files disk player replace mediasource
1,0,short player good size value hardware design really bad software
1,0,great player excellent sound quality hovewer flaws
0,1,one broke one got stolen bought riovolt sp 350 planning buy player
0,1,player complete piece sh
0,1,returned sent back crap
1,0,others said far player awesome player flaws
1,0,cons display awesome see everything want read clearly huge storage space loaded entire collection music isnt much 400 songs still 26 gb 28 provided
1,0,songs mostly 320 kbps
1,0,sound awesome put loud depends yoursound quality sound might crack
1,0,use software correctly put id3 tags get awesome database collection easily access songs
1,0,battery recharge awesome thing recharges like 23 hours
1,0,turn player player turns really fast music continues play left turning
1,0,manage profile change contrast backlight make different type display either list tabbed
1,0,different things choose kind playing interface see interface modern classical
1,0,alarm still havent used yet good
1,0,10 player firmware remove glitches
1,0,11 music plays awesome never skips even run bit listen music without interruption
0,1,cons one major thing dissapointed player battery life
0,1,hours max
0,1,also player sometimes freezes big problem also annoying
0,1,hard drive freeze certain points well thats people said earlier previews headfone jack gets messed stil havent happened hope doesnt
1,0,easy use massive storage space sounds great
1,0,similarily priced 15gb ipod wouldnt nearly enough room
1,0,entire music collection great travelling plane car trips dont decide bring copy onto player
1,0,copy delete files would timeconsuming rendered nonissue 40gb storage
1,0,software interface supplied easy use went ahead got red chairs notmad software advanced features wanted
1,0,sound great even supplied earbuds find earbuds uncomfortable use different headphones
1,0,planes use splitter two headphones plugged two people sound equally good
1,0,accessing files artist album mostly look things artist easy intuitive
1,0,try buy possible although mac addict decade everyone know previously bought ipod nomad zen xtra far better value easy use regards hardware software interface
0,1,personally crazy looks either ipod nomad
1,0,like nomads color better terribly flashy
0,1,mini ipods look best 4gb theres way would ever buy mp3 player measly 4gb storage
1,0,advice mp3 buyers consider much storage space need try listen buy mp3 players fully evaluated holding listening
1,0,good price
1,0,mine month say enjoyed
1,0,pros price
1,0,almost half ipod would cost
1,0,dont care looks always drive size important
1,0,sound quality wonderful really like smart volume sound normalization
0,1,yes included earphones suck everyone replaces anyway
1,0,quickly got use interface find song playlist etc fast enough
0,1,cons
0,1,creative software stinks
0,1,horrible
1,0,redchair software makes nice software allows everything would want
0,1,front cover pop easily always mine case didnt notice first day
1,0,great player
1,0,player since xmass love
1,0,pros great sound long battery life routinely play 12 hours fast recharges rate removable battery storage size nice screen firmware updates great price
0,1,cons short warranty months got extended warranty best buy occasional freeze easily fixed popping battery somewhat flimsy navigation wheel
1,0,bought notmad manager 25 file transfers easy drag drop songs stored id3 tags folders needs software computer transfer files window case nice case otherwise
1,0,dont see everyones problem love player
1,0,excellent player especially price features comparable even excel ipod
1,0,price thats still less even lowest level ipod able get 40gb monster best part works great advertised
1,0,pros cons detail look design system terrific size design imo looking better ipods
1,0,bigger people grossly exaggerated size differences half inch longer 13 inch thicker newgeneration ipods
1,0,solidly built nice dense feel
1,0,find controls wellplaced flimsy least
1,0,scroll wheel better ipods well dont risk giving cramp running thumb around circles endlessly small nudge finger youre
1,0,screens large easily read
1,0,beef raise regard popoff face sometimes comes bit easily besides perfect
1,0,sound exceptional though cant really compare ipod
1,0,ive heard least equal
1,0,like others mentioned manage hear new things songs even though theyre lower bit levels
1,0,theres socalled background hiss ive noticed least far
1,0,songs recognized automatically id3 tags first since organized files folder previous player iriver
1,0,yet ensuring id3 tags order software actually bad people make actually turns really handy
1,0,dedicated music playing device anyway serves better
1,0,find song quicky artist album genre search
1,0,playlists generated fly bit clunky still really nice bonus using software bevy eq options
0,1,thing missing option adjust balance
1,0,software mentioned creative mediasource software actually really robust despite others said though notmad may still work better
1,0,easy transfer preview organize files
1,0,inprogram id3 tag editing strong point well
1,0,problem use software
1,0,may complain theres draganddrop capability realize mainly portable music player computer accessory hard drive
1,0,software design geared towards enhancing music experience
1,0,overall im giving stars ive seen nothing problems people repeatedly cried havoc ive player leave room doubt headphone jack hissing scroll wheel problems show
1,0,far however im happy customer
1,0,please consider much superior piece equipment plopping half grand ipod
0,1,function correctly unhelpful customer service
0,1,dont buy player
1,0,expected flawless
0,1,unfortunately loading 280 songs get player either connected busy
0,1,load songs customer service idea
0,1,dont buy player
0,1,cant rated zero stars
0,1,buy product took perfect care player still died week lousy 90 day warranty ended
0,1,nearly 4000 songs went smoke
0,1,software good either driver trouble working sound blaster products dumb
0,1,man cool
1,0,honestly love player
1,0,ok donno people said player breaks stuff headfone jack fortunately happen
0,1,however hard drive fail dropped
0,1,therefore im saying im returning right see wat happens next zen xtra replacement
0,1,one fails hope let happen first 90 days later cuz thats warranty
0,1,ill give
0,1,basically wat happened hard drive failed
0,1,cant anything send back
0,1,good thing whole process im getting like 34 dollar amount back price difference bought
0,1,basically see given player stars instead know
0,1,people complain player talking bull player awesome breaks fast horrible
0,1,honestly love player seriousness would recommend people breakdown flaw
0,1,honestly would recomment people ipod crap sucks big donkey never mind
0,1,hope next player doesnt breakdown honestly best players without flaws goddam cd players
1,0,say
0,1,junk
0,1,every time nomad thinks file corrupt os freezes
0,1,way recover plug power cord go recovery mode
0,1,happen house frozen os cant use nomad get home
0,1,reviews product roughly divided two groups product weeks product months
1,0,price way ipod size
0,1,controls somewhat harder use oddities software tagging system people live
1,0,large capacity nomad owners load hundreds cds
1,0,people carry around almost music collection
1,0,fall love product
0,1,breaks
0,1,usually around time 90 day warranty expires
0,1,typically problem headphone jack many others
0,1,nomad sent back creative labs
0,1,decide owner responsible damage even returned within warranty period creative charge fix
0,1,case bill 81 third paid
0,1,level care wasnt good enough expect even paid fixed would break month two
0,1,im convinced experience many people posted experience product defectively designed hold normal use
0,1,headphone jack seems major problem
0,1,one thing observed nomad front cover taken access battery seemed come undone easily
0,1,headphone jack failure seems occur warrranty period expire
0,1,even hasnt expired creative likely claim owner caused damage turn voids warranty
1,0,means nomad long enough load lot music get used
0,1,breaks find disappointed depressed loss nomad
0,1,expensive paperweight
0,1,lot good options
0,1,people say buy ipod pretty expensive also require send product back factory replace battery
0,1,suggestion wait see market develops
0,1,maybe creative come better design although hard customers trust
1,0,maybe competitors bring similar products
0,1,maybe answer buy ipod
0,1,whatever dont buy product
0,1,sorry
0,1,piece junk
0,1,day listening song locked anything
0,1,says harddisk problem
1,0,worked good
0,1,lock couple times froze im 300 piece junk
